txn_id,ts,bank,upi_app,amount,status,failure_reason,processing_ms,retry,refund_time_min
T0002731,1764266760,Axis Bank,AmazonPay,22.18,SUCCESS,,471,N,
T0002732,1764215640,HDFC Bank,BankApp,28.39,SUCCESS,,429,N,
T0002733,1764479340,Kotak,BankApp,23.74,SUCCESS,,395,N,
T0002734,1763965920,Axis Bank,AmazonPay,31.41,SUCCESS,,284,N,
T0002735,1764357120,Axis Bank,Paytm,49.45,SUCCESS,,387,N,
T0002736,1764094200,SBI,GooglePay,18.4,SUCCESS,,341,N,
T0002737,1764035820,ICICI Bank,BankApp,31.84,SUCCESS,,73,N,
T0002738,1764525600,SBI,AmazonPay,48.83,SUCCESS,,362,N,
T0002739,1764362580,Axis Bank,Paytm,15.97,SUCCESS,,474,N,
T0002740,1764188640,SBI,BankApp,38.1,SUCCESS,,103,N,
T0002741,1764532500,ICICI Bank,PhonePe,14.72,SUCCESS,,338,N,
T0002742,1764535680,HDFC Bank,Paytm,41.72,FAILED,gateway_timeout,630,N,
T0002743,1764233640,ICICI Bank,AmazonPay,31.88,SUCCESS,,40,N,
T0002744,1764357840,SBI,PhonePe,46.38,FAILED,bank_timeout,407,N,59.0
T0002745,1764340920,SBI,AmazonPay,11.79,SUCCESS,,61,N,
T0002746,1764288840,HDFC Bank,AmazonPay,30.35,SUCCESS,,301,N,
T0002747,1764109680,ICICI Bank,AmazonPay,13.53,SUCCESS,,216,N,
T0002748,1764068040,ICICI Bank,BankApp,37.98,FAILED,bank_timeout,257,Y,
T0002749,1764306780,Kotak,BankApp,34.54,SUCCESS,,367,N,
T0002750,1764452460,ICICI Bank,BankApp,19.97,FAILED,network_issue,165,N,
T0002751,1764281700,Axis Bank,BankApp,39.56,SUCCESS,,199,N,
T0002752,1764408420,Kotak,BankApp,34.54,SUCCESS,,221,N,
T0002753,1764447960,Kotak,PhonePe,26.6,SUCCESS,,610,N,
T0002754,1764529860,ICICI Bank,GooglePay,13.96,SUCCESS,,560,N,
T0002755,1764098460,Axis Bank,BankApp,33.94,SUCCESS,,330,N,
T0002756,1764281880,SBI,AmazonPay,54.09,FAILED,insufficient_balance,430,N,
T0002757,1764453540,Kotak,PhonePe,24.93,SUCCESS,,558,N,
T0002758,1764503700,SBI,BankApp,21.95,SUCCESS,,649,N,
T0002759,1764373560,Axis Bank,Paytm,45.05,FAILED,gateway_timeout,161,N,
T0002760,1764191760,Kotak,AmazonPay,33.66,SUCCESS,,422,N,
T0002761,1764276120,Kotak,Paytm,26.79,SUCCESS,,464,N,
T0002762,1764362340,HDFC Bank,Paytm,46.75,FAILED,daily_limit_exceeded,270,N,
T0002763,1764066000,Axis Bank,PhonePe,25.61,SUCCESS,,213,N,
T0002764,1764525480,Kotak,AmazonPay,50.1,SUCCESS,,270,N,
T0002765,1764360600,Kotak,PhonePe,49.9,SUCCESS,,439,N,
T0002766,1764224100,Axis Bank,AmazonPay,23.53,SUCCESS,,601,N,
T0002767,1764456120,Kotak,Paytm,27.91,SUCCESS,,387,N,
T0002768,1763980380,SBI,GooglePay,43.22,SUCCESS,,453,N,
T0002769,1764426360,Axis Bank,AmazonPay,44.51,SUCCESS,,301,N,
T0002770,1764069180,Axis Bank,AmazonPay,24.32,SUCCESS,,388,N,
T0002771,1763946540,Kotak,BankApp,43.97,SUCCESS,,287,N,
T0002772,1764433500,Kotak,AmazonPay,42.48,SUCCESS,,538,N,
T0002773,1764276600,ICICI Bank,AmazonPay,14.05,SUCCESS,,225,N,
T0002774,1764014040,HDFC Bank,GooglePay,44.96,SUCCESS,,415,N,
T0002775,1764220620,ICICI Bank,GooglePay,38.54,SUCCESS,,209,N,
T0002776,1764412980,ICICI Bank,Paytm,28.26,SUCCESS,,469,N,
T0002777,1764535860,Axis Bank,AmazonPay,28.89,SUCCESS,,439,N,
T0002778,1764542100,HDFC Bank,GooglePay,31.17,SUCCESS,,609,N,
T0002779,1764456060,SBI,AmazonPay,34.7,SUCCESS,,240,N,
T0002780,1764108360,Axis Bank,Paytm,14.63,SUCCESS,,350,N,
T0002781,1764444780,ICICI Bank,BankApp,46.22,SUCCESS,,490,N,
T0002782,1764180540,ICICI Bank,AmazonPay,28.77,SUCCESS,,534,N,
T0002783,1764187560,SBI,PhonePe,34.43,SUCCESS,,414,N,
T0002784,1764446820,HDFC Bank,PhonePe,43.91,SUCCESS,,366,N,
T0002785,1764181680,SBI,GooglePay,50.42,SUCCESS,,307,N,
T0002786,1764121080,HDFC Bank,Paytm,11.11,SUCCESS,,376,N,
T0002787,1764197640,Kotak,BankApp,44.48,SUCCESS,,266,N,
T0002788,1764349920,Axis Bank,AmazonPay,20.38,SUCCESS,,413,N,
T0002789,1764470700,ICICI Bank,AmazonPay,17.49,SUCCESS,,379,N,
T0002790,1764528960,Axis Bank,AmazonPay,21.71,SUCCESS,,529,N,
T0002791,1764027060,Axis Bank,GooglePay,14.4,SUCCESS,,167,N,
T0002792,1764444360,Kotak,Paytm,43.22,SUCCESS,,315,N,
T0002793,1764234900,ICICI Bank,AmazonPay,49.19,SUCCESS,,284,N,
T0002794,1764027360,SBI,BankApp,43.97,FAILED,network_issue,88,Y,
T0002795,1764272040,Kotak,GooglePay,36.65,SUCCESS,,551,N,
T0002796,1764318360,SBI,AmazonPay,48.86,SUCCESS,,231,N,
T0002797,1764042540,Kotak,AmazonPay,36.15,SUCCESS,,42,N,
T0002798,1764364980,Axis Bank,Paytm,20.89,SUCCESS,,155,N,
T0002799,1764265380,SBI,PhonePe,15.21,SUCCESS,,257,N,
T0002800,1764449940,ICICI Bank,GooglePay,41.69,SUCCESS,,447,N,
T0002801,1764507420,ICICI Bank,BankApp,50.03,SUCCESS,,323,N,
T0002802,1764302940,HDFC Bank,AmazonPay,29.95,SUCCESS,,98,N,
T0002803,1764280800,SBI,PhonePe,35.53,SUCCESS,,212,N,
T0002804,1764146040,ICICI Bank,GooglePay,12.34,FAILED,network_issue,104,N,
T0002805,1764451020,Axis Bank,PhonePe,49.92,SUCCESS,,471,N,
T0002806,1764321540,Kotak,AmazonPay,46.28,FAILED,network_issue,321,Y,
T0002807,1764105360,ICICI Bank,GooglePay,29.43,SUCCESS,,519,N,
T0002808,1764155460,HDFC Bank,Paytm,11.48,SUCCESS,,309,N,
T0002809,1764106620,Axis Bank,PhonePe,48.1,SUCCESS,,426,N,
T0002810,1764355620,ICICI Bank,AmazonPay,11.3,FAILED,daily_limit_exceeded,487,Y,
T0002811,1764096900,Kotak,GooglePay,47.53,SUCCESS,,386,N,
T0002812,1764190380,Kotak,PhonePe,19.51,SUCCESS,,243,N,
T0002813,1764372780,ICICI Bank,GooglePay,16.11,SUCCESS,,494,N,
T0002814,1764363660,HDFC Bank,BankApp,46.02,SUCCESS,,270,N,
T0002815,1764111600,SBI,BankApp,46.12,SUCCESS,,472,N,
T0002816,1764197160,Kotak,GooglePay,16.98,SUCCESS,,506,N,
T0002817,1763974560,ICICI Bank,BankApp,43.64,SUCCESS,,484,N,
T0002818,1764452460,SBI,PhonePe,17.39,SUCCESS,,232,N,
T0002819,1764342540,Kotak,Paytm,28.96,SUCCESS,,575,N,
T0002820,1764112560,SBI,BankApp,21.83,FAILED,network_issue,394,N,
T0002821,1764282540,ICICI Bank,BankApp,19.82,SUCCESS,,195,N,
T0002822,1764538680,Kotak,GooglePay,47.83,SUCCESS,,95,N,
T0002823,1764023700,Axis Bank,Paytm,43.65,FAILED,bank_timeout,396,Y,
T0002824,1764011160,SBI,PhonePe,41.57,SUCCESS,,193,N,
T0002825,1764453420,HDFC Bank,PhonePe,30.39,SUCCESS,,40,N,
T0002826,1764443520,HDFC Bank,BankApp,39.66,SUCCESS,,181,N,
T0002827,1764087120,SBI,BankApp,45.7,FAILED,unknown_error,170,N,
T0002828,1764192600,Kotak,AmazonPay,39.27,SUCCESS,,718,N,
T0002829,1764544620,ICICI Bank,PhonePe,41.43,SUCCESS,,527,N,
T0002830,1764483180,SBI,Paytm,40.89,SUCCESS,,82,N,
T0002831,1764381780,SBI,BankApp,20.31,SUCCESS,,511,N,
T0002832,1764268500,SBI,PhonePe,20.67,SUCCESS,,305,N,
T0002833,1764165120,SBI,AmazonPay,29.62,SUCCESS,,471,N,
T0002834,1764522660,Axis Bank,BankApp,40.59,SUCCESS,,565,N,
T0002835,1764450720,ICICI Bank,PhonePe,15.11,SUCCESS,,398,N,
T0002836,1764533460,HDFC Bank,PhonePe,12.19,SUCCESS,,388,N,
T0002837,1764466320,ICICI Bank,BankApp,39.1,SUCCESS,,335,N,
T0002838,1764531300,Kotak,GooglePay,18.97,SUCCESS,,500,N,
T0002839,1764113700,SBI,AmazonPay,17.74,SUCCESS,,427,N,
T0002840,1764545700,HDFC Bank,AmazonPay,30.73,SUCCESS,,555,N,
T0002841,1764008700,ICICI Bank,AmazonPay,43.06,FAILED,unknown_error,201,N,
T0002842,1764282840,HDFC Bank,AmazonPay,52.21,SUCCESS,,182,N,
T0002843,1764193080,SBI,Paytm,43.38,SUCCESS,,256,N,
T0002844,1764221040,Kotak,BankApp,22.77,SUCCESS,,484,N,
T0002845,1764395040,SBI,GooglePay,45.15,SUCCESS,,300,N,
T0002846,1764266520,HDFC Bank,BankApp,24.02,SUCCESS,,400,N,
T0002847,1764198180,Axis Bank,Paytm,40.03,SUCCESS,,256,N,
T0002848,1764446100,HDFC Bank,AmazonPay,18.94,FAILED,gateway_timeout,302,N,
T0002849,1764367980,ICICI Bank,Paytm,39.36,SUCCESS,,169,N,
T0002850,1764103080,Axis Bank,Paytm,18.5,SUCCESS,,407,N,
T0002851,1764276240,Axis Bank,AmazonPay,45.15,SUCCESS,,178,N,
T0002852,1763979540,HDFC Bank,GooglePay,12.06,SUCCESS,,304,N,
T0002853,1763964000,Axis Bank,AmazonPay,46.33,SUCCESS,,471,N,
T0002854,1764380100,Axis Bank,AmazonPay,42.37,SUCCESS,,284,N,
T0002855,1764005160,Kotak,GooglePay,34.1,SUCCESS,,161,N,
T0002856,1764446340,SBI,AmazonPay,28.94,FAILED,network_issue,345,N,
T0002857,1764360840,HDFC Bank,BankApp,49.32,SUCCESS,,287,N,
T0002858,1764155820,Axis Bank,AmazonPay,14.33,SUCCESS,,286,N,
T0002859,1764515280,SBI,BankApp,39.12,SUCCESS,,355,N,
T0002860,1764535260,HDFC Bank,BankApp,24.33,SUCCESS,,411,N,
T0002861,1764181140,ICICI Bank,AmazonPay,28.5,SUCCESS,,40,N,
T0002862,1764191100,SBI,PhonePe,48.67,SUCCESS,,378,N,
T0002863,1764496800,HDFC Bank,Paytm,30.24,SUCCESS,,384,N,
T0002864,1764531840,Kotak,GooglePay,24.25,SUCCESS,,330,N,
T0002865,1764003240,ICICI Bank,GooglePay,30.99,FAILED,unknown_error,459,N,
T0002866,1764152940,Axis Bank,BankApp,29.65,SUCCESS,,374,N,
T0002867,1764112440,ICICI Bank,GooglePay,46.4,SUCCESS,,382,N,
T0002868,1764523200,ICICI Bank,Paytm,32.49,SUCCESS,,212,N,
T0002869,1764446400,HDFC Bank,AmazonPay,36.4,SUCCESS,,418,N,
T0002870,1764471960,HDFC Bank,GooglePay,14.52,SUCCESS,,234,N,
T0002871,1764465600,Axis Bank,AmazonPay,25.51,SUCCESS,,295,N,
T0002872,1764543660,Axis Bank,PhonePe,21.44,FAILED,network_issue,394,N,
T0002873,1764367980,ICICI Bank,PhonePe,49.97,SUCCESS,,193,N,
T0002874,1764068460,Kotak,AmazonPay,15.85,SUCCESS,,336,N,
T0002875,1764295320,ICICI Bank,Paytm,40.2,SUCCESS,,331,N,
T0002876,1764099000,HDFC Bank,Paytm,30.41,SUCCESS,,431,N,
T0002877,1764025200,Kotak,PhonePe,45.84,SUCCESS,,209,N,
T0002878,1764135300,Kotak,GooglePay,18.95,SUCCESS,,226,N,
T0002879,1764459360,Kotak,Paytm,33.94,SUCCESS,,528,N,
T0002880,1764014940,Axis Bank,BankApp,24.84,SUCCESS,,258,N,
T0002881,1764344040,ICICI Bank,PhonePe,34.69,SUCCESS,,221,N,
T0002882,1764206640,Axis Bank,Paytm,43.83,SUCCESS,,229,N,
T0002883,1764282060,ICICI Bank,BankApp,50.97,FAILED,insufficient_balance,235,Y,25.0
T0002884,1764454380,Axis Bank,BankApp,29.69,SUCCESS,,275,N,
T0002885,1764301320,ICICI Bank,Paytm,46.45,SUCCESS,,388,N,
T0002886,1764021060,SBI,Paytm,49.66,SUCCESS,,550,N,
T0002887,1764358800,Kotak,GooglePay,25.04,SUCCESS,,517,N,
T0002888,1764259620,Axis Bank,GooglePay,13.32,SUCCESS,,335,N,
T0002889,1764323700,SBI,BankApp,15.3,SUCCESS,,350,N,
T0002890,1764194460,Axis Bank,GooglePay,28.73,FAILED,gateway_timeout,213,N,
T0002891,1764490620,Axis Bank,AmazonPay,45.25,SUCCESS,,390,N,
T0002892,1764270660,Axis Bank,AmazonPay,46.87,SUCCESS,,750,N,
T0002893,1764015420,SBI,PhonePe,30.72,SUCCESS,,297,N,
T0002894,1764185880,SBI,PhonePe,36.05,SUCCESS,,510,N,
T0002895,1764371520,Axis Bank,AmazonPay,40.68,SUCCESS,,141,N,
T0002896,1764478320,Axis Bank,AmazonPay,49.62,SUCCESS,,350,N,
T0002897,1764089040,ICICI Bank,BankApp,34.46,SUCCESS,,420,N,
T0002898,1764337200,ICICI Bank,BankApp,44.87,SUCCESS,,427,N,
T0002899,1764445200,SBI,BankApp,48.29,SUCCESS,,371,N,
T0002900,1764009780,Kotak,BankApp,24.25,SUCCESS,,553,N,
T0002901,1764188160,ICICI Bank,PhonePe,21.51,SUCCESS,,512,N,
T0002902,1764028020,SBI,Paytm,12.09,FAILED,daily_limit_exceeded,113,N,
T0002903,1764287040,ICICI Bank,AmazonPay,34.42,SUCCESS,,344,N,
T0002904,1764019980,Kotak,GooglePay,24.44,SUCCESS,,120,N,
T0002905,1764013920,ICICI Bank,AmazonPay,29.27,SUCCESS,,353,N,
T0002906,1764372540,ICICI Bank,AmazonPay,22.67,SUCCESS,,345,N,
T0002907,1764379020,Axis Bank,GooglePay,24.61,SUCCESS,,138,N,
T0002908,1764371460,Axis Bank,PhonePe,36.16,SUCCESS,,203,N,
T0002909,1764427380,ICICI Bank,BankApp,27.91,FAILED,gateway_timeout,286,N,43.0
T0002910,1764318900,ICICI Bank,Paytm,14.76,SUCCESS,,271,N,
T0002911,1764366840,SBI,GooglePay,32.3,SUCCESS,,328,N,
T0002912,1763968260,Kotak,BankApp,11.21,SUCCESS,,460,N,
T0002913,1764006060,Axis Bank,AmazonPay,20.47,SUCCESS,,321,N,
T0002914,1764292680,Kotak,Paytm,45.53,FAILED,daily_limit_exceeded,385,N,
T0002915,1764100980,ICICI Bank,Paytm,35.66,SUCCESS,,233,N,
T0002916,1764443400,Axis Bank,GooglePay,41.53,SUCCESS,,565,N,
T0002917,1764017940,ICICI Bank,BankApp,22.73,SUCCESS,,125,N,
T0002918,1764046620,Kotak,GooglePay,35.65,SUCCESS,,427,N,
T0002919,1764111360,HDFC Bank,BankApp,35.21,FAILED,network_issue,348,Y,
T0002920,1764279780,ICICI Bank,PhonePe,36.45,SUCCESS,,439,N,
T0002921,1764096720,HDFC Bank,PhonePe,41.2,SUCCESS,,381,N,
T0002922,1764455760,Axis Bank,Paytm,15.15,SUCCESS,,164,N,
T0002923,1764145980,SBI,GooglePay,36.39,SUCCESS,,216,N,
T0002924,1764146220,ICICI Bank,AmazonPay,28.62,FAILED,bank_timeout,391,N,
T0002925,1764537900,Kotak,BankApp,30.28,SUCCESS,,121,N,
T0002926,1764408660,SBI,GooglePay,12.56,SUCCESS,,503,N,
T0002927,1764020760,HDFC Bank,GooglePay,33.1,SUCCESS,,525,N,
T0002928,1764195720,Axis Bank,PhonePe,33.95,SUCCESS,,515,N,
T0002929,1764172680,SBI,GooglePay,49.22,SUCCESS,,40,N,
T0002930,1764186360,Kotak,BankApp,43.21,SUCCESS,,568,N,
T0002931,1764528060,HDFC Bank,PhonePe,36.24,SUCCESS,,291,N,
T0002932,1764273180,Axis Bank,Paytm,20.06,SUCCESS,,447,N,
T0002933,1764070920,Axis Bank,AmazonPay,37.5,FAILED,gateway_timeout,398,Y,
T0002934,1763984640,HDFC Bank,PhonePe,13.78,SUCCESS,,190,N,
T0002935,1764218100,ICICI Bank,BankApp,42.56,SUCCESS,,429,N,
T0002936,1764023640,HDFC Bank,AmazonPay,16.34,SUCCESS,,281,N,
T0002937,1764112260,SBI,AmazonPay,40.87,SUCCESS,,352,N,
T0002938,1764366480,ICICI Bank,AmazonPay,26.95,SUCCESS,,473,N,
T0002939,1764545340,Axis Bank,AmazonPay,32.6,SUCCESS,,237,N,
T0002940,1764448500,HDFC Bank,GooglePay,29.18,FAILED,network_issue,298,N,
T0002941,1764379980,ICICI Bank,Paytm,48.31,SUCCESS,,501,N,
T0002942,1764521880,SBI,GooglePay,29.7,FAILED,daily_limit_exceeded,220,N,
T0002943,1764324240,Axis Bank,BankApp,44.02,SUCCESS,,345,N,
T0002944,1764538440,SBI,AmazonPay,27.89,SUCCESS,,301,N,
T0002945,1764267960,SBI,Paytm,34.98,SUCCESS,,357,N,
T0002946,1764217620,Kotak,BankApp,14.53,SUCCESS,,357,N,
T0002947,1764394140,ICICI Bank,GooglePay,38.25,FAILED,network_issue,275,N,18.0
T0002948,1764271860,SBI,BankApp,22.61,SUCCESS,,460,N,
T0002949,1764015720,HDFC Bank,BankApp,50.47,SUCCESS,,283,N,
T0002950,1764181500,SBI,GooglePay,26.41,SUCCESS,,478,N,
T0002951,1764491220,ICICI Bank,Paytm,28.38,SUCCESS,,168,N,
T0002952,1764304680,SBI,GooglePay,43.12,SUCCESS,,317,N,
T0002953,1764192540,HDFC Bank,GooglePay,48.87,SUCCESS,,436,N,
T0002954,1764458700,ICICI Bank,PhonePe,47.85,SUCCESS,,315,N,
T0002955,1764439260,Kotak,AmazonPay,13.24,SUCCESS,,432,N,
T0002956,1764368160,Kotak,AmazonPay,45.89,SUCCESS,,304,N,
T0002957,1764367080,ICICI Bank,PhonePe,15.24,SUCCESS,,437,N,
T0002958,1764191280,HDFC Bank,Paytm,41.53,SUCCESS,,359,N,
T0002959,1764186240,HDFC Bank,BankApp,21.57,SUCCESS,,365,N,
T0002960,1764408720,HDFC Bank,AmazonPay,50.16,SUCCESS,,66,N,
T0002961,1764475440,HDFC Bank,AmazonPay,11.28,SUCCESS,,202,N,
T0002962,1764009180,HDFC Bank,GooglePay,45.45,SUCCESS,,78,N,
T0002963,1764043980,Kotak,PhonePe,32.32,SUCCESS,,97,N,
T0002964,1764191160,Kotak,BankApp,35.68,SUCCESS,,501,N,
T0002965,1764308640,Kotak,PhonePe,26.91,SUCCESS,,121,N,
T0002966,1764107220,Axis Bank,BankApp,22.11,SUCCESS,,262,N,
T0002967,1764108540,HDFC Bank,Paytm,19.85,SUCCESS,,360,N,
T0002968,1764190620,HDFC Bank,Paytm,16.74,SUCCESS,,400,N,
T0002969,1764454140,SBI,PhonePe,49.84,SUCCESS,,214,N,
T0002970,1764365760,HDFC Bank,BankApp,35.03,SUCCESS,,447,N,
T0002971,1764250320,Kotak,GooglePay,49.79,FAILED,bank_timeout,335,N,
T0002972,1764447600,HDFC Bank,PhonePe,40.66,SUCCESS,,136,N,
T0002973,1764269940,ICICI Bank,Paytm,21.42,SUCCESS,,163,N,
T0002974,1764359880,ICICI Bank,GooglePay,42.17,SUCCESS,,379,N,
T0002975,1764355980,Kotak,AmazonPay,55.28,SUCCESS,,274,N,
T0002976,1764439500,HDFC Bank,GooglePay,27.6,FAILED,insufficient_balance,263,Y,
T0002977,1764349980,Kotak,GooglePay,28.12,SUCCESS,,127,N,
T0002978,1764135480,SBI,GooglePay,29.08,FAILED,gateway_timeout,502,N,
T0002979,1764513480,SBI,PhonePe,14.92,SUCCESS,,257,N,
T0002980,1764526740,HDFC Bank,AmazonPay,29.93,SUCCESS,,542,N,
T0002981,1764544860,Axis Bank,PhonePe,49.35,FAILED,gateway_timeout,301,N,
T0002982,1764034860,SBI,BankApp,37.13,SUCCESS,,594,N,
T0002983,1764543840,ICICI Bank,BankApp,13.25,SUCCESS,,466,N,
T0002984,1764098580,Axis Bank,BankApp,27.49,FAILED,network_issue,131,N,
T0002985,1764445800,Kotak,Paytm,46.39,SUCCESS,,263,N,
T0002986,1764110640,HDFC Bank,PhonePe,20.79,SUCCESS,,337,N,
T0002987,1764137460,Axis Bank,GooglePay,23.52,SUCCESS,,421,N,
T0002988,1764475920,HDFC Bank,BankApp,23.77,SUCCESS,,395,N,
T0002989,1764374400,Kotak,AmazonPay,43.55,SUCCESS,,529,N,
T0002990,1764051600,HDFC Bank,AmazonPay,38.89,SUCCESS,,554,N,
T0002991,1764448560,SBI,AmazonPay,40.03,SUCCESS,,380,N,
T0002992,1764527940,Kotak,BankApp,13.93,SUCCESS,,485,N,
T0002993,1764268800,HDFC Bank,BankApp,28.36,FAILED,gateway_timeout,243,N,
T0002994,1763977140,Kotak,PhonePe,42.78,SUCCESS,,507,N,
T0002995,1764266700,SBI,GooglePay,52.78,SUCCESS,,356,N,
T0002996,1764339660,SBI,BankApp,30.53,SUCCESS,,378,N,
T0002997,1764075960,ICICI Bank,GooglePay,45.8,SUCCESS,,309,N,
T0002998,1764028680,SBI,Paytm,49.91,SUCCESS,,489,N,
T0002999,1764353160,SBI,PhonePe,37.49,SUCCESS,,237,N,
T0003000,1764228240,Kotak,BankApp,11.29,SUCCESS,,529,N,
T0003001,1764236520,Kotak,BankApp,49.58,SUCCESS,,125,N,
T0003002,1764504480,HDFC Bank,BankApp,16.59,SUCCESS,,442,N,
T0003003,1764126420,ICICI Bank,GooglePay,32.15,FAILED,insufficient_balance,500,Y,
T0003004,1764192660,ICICI Bank,GooglePay,32.68,SUCCESS,,240,N,
T0003005,1764133860,Kotak,BankApp,25.52,SUCCESS,,236,N,
T0003006,1764360660,SBI,PhonePe,39.61,FAILED,daily_limit_exceeded,291,N,42.0
T0003007,1764025740,HDFC Bank,PhonePe,20.19,SUCCESS,,97,N,
T0003008,1764363660,HDFC Bank,AmazonPay,45.31,SUCCESS,,412,N,
T0003009,1764517020,Axis Bank,AmazonPay,35.98,SUCCESS,,215,N,
T0003010,1764109200,Kotak,Paytm,49.64,SUCCESS,,211,N,
T0003011,1764218220,Axis Bank,PhonePe,49.17,FAILED,bank_timeout,380,N,
T0003012,1764108180,Axis Bank,GooglePay,46.95,SUCCESS,,336,N,
T0003013,1764439800,SBI,BankApp,19.96,SUCCESS,,309,N,
T0003014,1764059280,SBI,BankApp,27.19,SUCCESS,,378,N,
T0003015,1764019140,ICICI Bank,Paytm,21.92,SUCCESS,,149,N,
T0003016,1764123240,SBI,AmazonPay,16.33,SUCCESS,,279,N,
T0003017,1764528480,Axis Bank,PhonePe,50.7,SUCCESS,,252,N,
T0003018,1764442920,SBI,PhonePe,37.27,FAILED,daily_limit_exceeded,474,Y,
T0003019,1764014880,HDFC Bank,BankApp,28.83,SUCCESS,,323,N,
T0003020,1764537180,ICICI Bank,GooglePay,38.86,SUCCESS,,356,N,
T0003021,1764026220,HDFC Bank,Paytm,49.24,SUCCESS,,453,N,
T0003022,1764358080,Kotak,Paytm,34.53,SUCCESS,,325,N,
T0003023,1764269520,Kotak,PhonePe,31.85,SUCCESS,,491,N,
T0003024,1764183120,HDFC Bank,PhonePe,20.14,SUCCESS,,455,N,
T0003025,1764112680,ICICI Bank,Paytm,39.43,SUCCESS,,162,N,
T0003026,1764469380,Kotak,BankApp,30.23,SUCCESS,,303,N,
T0003027,1764362820,HDFC Bank,Paytm,34.39,SUCCESS,,40,N,
T0003028,1764450300,HDFC Bank,BankApp,28.08,SUCCESS,,239,N,
T0003029,1764309180,HDFC Bank,GooglePay,50.27,SUCCESS,,253,N,
T0003030,1764399780,SBI,GooglePay,15.87,SUCCESS,,454,N,
T0003031,1764531180,Axis Bank,BankApp,21.88,FAILED,network_issue,113,Y,
T0003032,1764028740,Kotak,Paytm,17.09,SUCCESS,,318,N,
T0003033,1764100980,HDFC Bank,Paytm,39.01,SUCCESS,,452,N,
T0003034,1764021360,SBI,BankApp,27.93,SUCCESS,,40,N,
T0003035,1764154860,ICICI Bank,PhonePe,30.46,SUCCESS,,365,N,
T0003036,1764530940,Kotak,GooglePay,32.12,SUCCESS,,559,N,
T0003037,1764456480,Kotak,GooglePay,17.69,SUCCESS,,296,N,
T0003038,1764527460,HDFC Bank,GooglePay,23.33,SUCCESS,,277,N,
T0003039,1764013740,SBI,BankApp,17.17,SUCCESS,,175,N,
T0003040,1764058860,ICICI Bank,Paytm,52.92,FAILED,unknown_error,465,Y,
T0003041,1764374280,Axis Bank,Paytm,32.7,SUCCESS,,312,N,
T0003042,1764545340,SBI,BankApp,36.72,SUCCESS,,291,N,
T0003043,1764191220,Axis Bank,AmazonPay,39.55,FAILED,network_issue,445,N,
T0003044,1764135720,ICICI Bank,AmazonPay,19.94,FAILED,unknown_error,211,Y,
T0003045,1763978040,ICICI Bank,BankApp,35.6,SUCCESS,,447,N,
T0003046,1764534480,Kotak,AmazonPay,42.27,SUCCESS,,702,N,
T0003047,1764367740,SBI,BankApp,36.22,SUCCESS,,95,N,
T0003048,1764362520,Kotak,GooglePay,44.95,SUCCESS,,253,N,
T0003049,1764535740,HDFC Bank,BankApp,15.09,SUCCESS,,182,N,
T0003050,1764342000,Axis Bank,PhonePe,37.28,SUCCESS,,352,N,
T0003051,1764007380,ICICI Bank,PhonePe,46.79,SUCCESS,,258,N,
T0003052,1764370980,SBI,AmazonPay,38.76,SUCCESS,,184,N,
T0003053,1764528720,ICICI Bank,PhonePe,48.01,SUCCESS,,339,N,
T0003054,1764358740,Kotak,AmazonPay,43.87,SUCCESS,,415,N,
T0003055,1763957460,Kotak,PhonePe,41.26,SUCCESS,,445,N,
T0003056,1764294420,ICICI Bank,Paytm,37.79,SUCCESS,,343,N,
T0003057,1764029880,ICICI Bank,BankApp,38.34,SUCCESS,,101,N,
T0003058,1764285060,HDFC Bank,PhonePe,43.3,SUCCESS,,435,N,
T0003059,1764098460,ICICI Bank,AmazonPay,41.73,SUCCESS,,333,N,
T0003060,1763986080,Axis Bank,GooglePay,30.48,SUCCESS,,286,N,
T0003061,1764212460,ICICI Bank,GooglePay,31.07,SUCCESS,,345,N,
T0003062,1764331920,HDFC Bank,BankApp,46.86,SUCCESS,,331,N,
T0003063,1764536880,Kotak,AmazonPay,23.85,SUCCESS,,514,N,
T0003064,1764013020,HDFC Bank,Paytm,53.32,FAILED,bank_timeout,515,N,
T0003065,1764267540,Kotak,AmazonPay,39.4,SUCCESS,,536,N,
T0003066,1764293460,SBI,Paytm,29.29,FAILED,daily_limit_exceeded,291,Y,
T0003067,1764092100,HDFC Bank,GooglePay,22.16,SUCCESS,,376,N,
T0003068,1764287820,ICICI Bank,Paytm,27.9,SUCCESS,,371,N,
T0003069,1764455700,Kotak,PhonePe,49.69,SUCCESS,,121,N,
T0003070,1764282300,Kotak,GooglePay,28.75,SUCCESS,,80,N,
T0003071,1764115020,Axis Bank,BankApp,35.89,SUCCESS,,306,N,
T0003072,1764360360,Axis Bank,Paytm,24.3,SUCCESS,,219,N,
T0003073,1764187440,Axis Bank,AmazonPay,40.74,SUCCESS,,432,N,
T0003074,1764180360,Kotak,BankApp,16.61,FAILED,insufficient_balance,432,N,
T0003075,1764199740,SBI,GooglePay,10.71,SUCCESS,,336,N,
T0003076,1764186480,ICICI Bank,Paytm,44.44,SUCCESS,,595,N,
T0003077,1764013380,SBI,GooglePay,42.55,SUCCESS,,188,N,
T0003078,1764108900,SBI,AmazonPay,48.98,FAILED,gateway_timeout,464,N,
T0003079,1764508140,ICICI Bank,Paytm,47.13,SUCCESS,,448,N,
